"Name","Item","Color","Quantity","Quality","Priority","URL","Date","Mode","Loot"
"Pyumanou","Onyxia Hide Backpack","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=17966","2017.09.24","loot","13:40:20"
"Raitr","Bloodstrike Dagger of Power","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=15247","2017.09.24","loot","13:41:09"
"Raitr","Cow King's Hide","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=13009","2017.09.24","loot","13:41:12"
"Raitr","Hydralick Armor","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=13067","2017.09.24","loot","13:41:16"
"Themayor","Bloodfang Hood","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16908","2017.09.24","loot","13:42:28"
"Valknut","Stormrage Cover","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16900","2017.09.24","loot","13:43:27"
"Rythym","Ring of Binding","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=18813","2017.09.24","loot","13:43:57"
"Sesek","Head of Onyxia","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=18423","2017.09.24","loot","13:44:41"
"Raitr","Blue Sack of Gems","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=17962","2017.09.24","loot","13:44:47"
"Raitr","Master's Hat of the Wolf","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=10250","2017.09.24","loot","13:44:50"
"Drowranger","Scale of Onyxia","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=15410","2017.09.24","loot","13:44:54"
"Gaff","Coal","ffffffff"," 2","White","1","https://classicdb.ch/?item=3857","2017.09.23","loot","10:28:35"
"Gaff","Burning Pitch","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4787","2017.09.23","loot","10:28:35"
"Soopra","Runecloth","ffffffff"," 2","White","1","https://classicdb.ch/?item=14047","2017.09.23","loot","10:29:15"
"Gaff","Dark Iron Residue","ffffffff"," 2","White","1","https://classicdb.ch/?item=18945","2017.09.23","loot","10:29:56"
"Falassion","Runecloth","ffffffff"," 2","White","1","https://classicdb.ch/?item=14047","2017.09.23","loot","10:31:49"
"Gaff","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.09.23","loot","10:31:51"
"Raitr","Burning Pitch","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4787","2017.09.23","loot","10:31:58"
"Lysiah","Thick Cloak","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3964","2017.09.22","loot","15:36:26"
"Lysiah","Runecloth","ffffffff"," 4","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","15:36:32"
"Fabia","Runecloth","ffffffff"," 4","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","15:37:20"
"Hupiukko","Runecloth","ffffffff"," 2","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","15:37:31"
"Hupiukko","Scroll of Intellect IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10308","2017.09.22","loot","15:37:31"
"Themayor","Runecloth","ffffffff"," 2","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","15:38:04"
"Themayor","Scroll of Spirit IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10306","2017.09.22","loot","15:38:04"
"Rixie","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.09.22","loot","15:38:09"
"Zamocnik","Scroll of Intellect IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10308","2017.09.22","loot","15:39:10"
"Rixie","Twill Cloak","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3947","2017.09.22","loot","15:39:39"
"Rixie","Morning Glory Dew","ffffffff"," 2","White","1","https://classicdb.ch/?item=8766","2017.09.22","loot","15:39:39"
"Zamocnik","Morning Glory Dew","ffffffff"," 1","White","1","https://classicdb.ch/?item=8766","2017.09.22","loot","15:40:29"
"Zamocnik","Runecloth","ffffffff"," 3","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","15:40:29"
"Saintgermain","Smooth Leather Bracers","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3971","2017.09.22","loot","15:40:48"
"Themayor","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.09.22","loot","15:41:02"
"Rixie","Runecloth","ffffffff"," 3","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","15:42:26"
"Rixie","Twill Shoulderpads","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3950","2017.09.22","loot","15:42:26"
"Zamocnik","Eye of the Emberseer","ffffffff"," 1","White","1","https://classicdb.ch/?item=17322","2017.09.22","loot","15:43:06"
"Saintgermain","Deflecting Tower","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3987","2017.09.22","loot","15:44:50"
"Shrin","Father Flame","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=13371","2017.09.22","loot","15:45:19"
"Raitr","Crochet Cloak","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3939","2017.09.22","loot","15:57:17"
"Saintgermain","Runecloth","ffffffff"," 4","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","15:57:24"
"Zamocnik","Crushing Maul","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4022","2017.09.22","loot","15:58:24"
"Raitr","Wicked Claw","ffffffff"," 1","White","1","https://classicdb.ch/?item=8146","2017.09.22","loot","16:01:51"
"Themayor","Ripped Wing Webbing","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4460","2017.09.22","loot","16:03:35"
"Fabia","Major Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13446","2017.09.22","loot","16:04:36"
"Shrin","Thick Cloak","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3964","2017.09.22","loot","16:04:48"
"Raitr","Ripped Wing Webbing","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4460","2017.09.22","loot","16:07:00"
"Zamocnik","Fiery Gland","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4557","2017.09.22","loot","16:08:08"
"Shrin","Overlinked Chain Armor","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4007","2017.09.22","loot","16:19:47"
"Shrin","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","16:19:47"
"Shrin","Rugged Leather","ffffffff"," 7","White","1","https://classicdb.ch/?item=8170","2017.09.22","loot","16:20:01"
"Shrin","Thick Leather","ffffffff"," 2","White","1","https://classicdb.ch/?item=4304","2017.09.22","loot","16:21:38"
"Shrin","Twill Bracers","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3946","2017.09.22","loot","16:21:49"
"Fabia","Morning Glory Dew","ffffffff"," 1","White","1","https://classicdb.ch/?item=8766","2017.09.22","loot","16:21:54"
"Saintgermain","Crochet Vest","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3943","2017.09.22","loot","16:24:25"
"Saintgermain","Morning Glory Dew","ffffffff"," 1","White","1","https://classicdb.ch/?item=8766","2017.09.22","loot","16:26:47"
"Fabia","Smooth Leather Armor","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3976","2017.09.22","loot","16:26:50"
"Shrin","Black Dragonscale","ffffffff"," 1","White","1","https://classicdb.ch/?item=15416","2017.09.22","loot","16:26:50"
"Rixie","Major Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13446","2017.09.22","loot","16:28:12"
"Raitr","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","16:31:08"
"Zamocnik","Runecloth","ffffffff"," 4","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","14:27:19"
"Rixie","Heavy Flint Axe","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4019","2017.09.22","loot","14:27:21"
"Saintgermain","Runecloth","ffffffff"," 3","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","14:27:26"
"Rixie","Runecloth","ffffffff"," 11","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","14:28:25"
"Saintgermain","Roasted Quail","ffffffff"," 2","White","1","https://classicdb.ch/?item=8952","2017.09.22","loot","14:29:42"
"Themayor","Runecloth","ffffffff"," 4","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","14:29:45"
"Zamocnik","Major Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13446","2017.09.22","loot","14:30:13"
"Fabia","Runecloth","ffffffff"," 6","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","14:30:19"
"Zamocnik","Superior Mana Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13443","2017.09.22","loot","14:31:13"
"Lysiah","Major Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13446","2017.09.22","loot","14:31:16"
"Saintgermain","Tender Wolf Meat","ffffffff"," 2","White","1","https://classicdb.ch/?item=12208","2017.09.22","loot","14:32:52"
"Lysiah","Roughshod Pike","ffffffff"," 1","White","1","https://classicdb.ch/?item=12533","2017.09.22","loot","14:32:59"
"Shargul","Morning Glory Dew","ffffffff"," 2","White","1","https://classicdb.ch/?item=8766","2017.09.22","loot","14:34:46"
"Shargul","Major Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13446","2017.09.22","loot","14:37:33"
"Shargul","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.09.22","loot","14:38:54"
"Lysiah","Omokk's Head","ffffffff"," 1","White","1","https://classicdb.ch/?item=12534","2017.09.22","loot","14:39:39"
"Themayor","Omokk's Head","ffffffff"," 1","White","1","https://classicdb.ch/?item=12534","2017.09.22","loot","14:39:42"
"Shargul","Omokk's Head","ffffffff"," 1","White","1","https://classicdb.ch/?item=12534","2017.09.22","loot","14:39:44"
"Rixie","Omokk's Head","ffffffff"," 1","White","1","https://classicdb.ch/?item=12534","2017.09.22","loot","14:39:46"
"Raitr","Runecloth","ffffffff"," 4","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","14:39:51"
"Saintgermain","Omokk's Head","ffffffff"," 1","White","1","https://classicdb.ch/?item=12534","2017.09.22","loot","14:40:03"
"Themayor","Light Plate Helmet","ff9d9d9d"," 2","Grey","0","https://classicdb.ch/?item=8755","2017.09.22","loot","14:40:59"
"Shargul","Runecloth","ffffffff"," 4","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","14:41:25"
"Rixie","Fine Pointed Dagger","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4023","2017.09.22","loot","14:42:24"
"Zamocnik","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.09.22","loot","14:42:42"
"Fabia","Roasted Quail","ffffffff"," 2","White","1","https://classicdb.ch/?item=8952","2017.09.22","loot","14:44:37"
"Lysiah","Laminated Scale Boots","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3993","2017.09.22","loot","14:45:00"
"Lysiah","Major Mana Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13444","2017.09.22","loot","14:45:00"
"Themayor","Scroll of Spirit IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10306","2017.09.22","loot","14:45:02"
"Shargul","Scroll of Spirit IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10306","2017.09.22","loot","14:45:37"
"Zamocnik","Powerful Mojo","ffffffff"," 1","White","1","https://classicdb.ch/?item=12804","2017.09.22","loot","14:45:38"
"Lysiah","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","14:47:45"
"Lysiah","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.09.22","loot","14:50:15"
"Saintgermain","Morning Glory Dew","ffffffff"," 2","White","1","https://classicdb.ch/?item=8766","2017.09.22","loot","14:50:19"
"Fabia","Crochet Shoulderpads","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3942","2017.09.22","loot","14:50:40"
"Themayor","Smooth Leather Pants","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3974","2017.09.22","loot","14:52:09"
"Fabia","Smooth Leather Gloves","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3973","2017.09.22","loot","14:57:09"
"Lysiah","Heavy Flint Axe","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4019","2017.09.22","loot","14:57:19"
"Lysiah","Jagged Axe","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=13818","2017.09.22","loot","14:57:20"
"Rixie","Major Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13446","2017.09.22","loot","14:57:53"
"Raitr","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.09.22","loot","14:58:40"
"Lysiah","Ironweb Spider Silk","ffffffff"," 2","White","1","https://classicdb.ch/?item=14227","2017.09.22","loot","14:59:22"
"Lysiah","Immature Venom Sac","ffffffff"," 4","White","1","https://classicdb.ch/?item=12586","2017.09.22","loot","14:59:23"
"Themayor","Immature Venom Sac","ffffffff"," 5","White","1","https://classicdb.ch/?item=12586","2017.09.22","loot","14:59:24"
"Themayor","White Spider Meat","ffffffff"," 2","White","1","https://classicdb.ch/?item=12205","2017.09.22","loot","14:59:24"
"Lysiah","Dripping Spider Mandible","ff9d9d9d"," 4","Grey","0","https://classicdb.ch/?item=4585","2017.09.22","loot","14:59:25"
"Lysiah","White Spider Meat","ffffffff"," 2","White","1","https://classicdb.ch/?item=12205","2017.09.22","loot","14:59:25"
"Saintgermain","Dripping Spider Mandible","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4585","2017.09.22","loot","14:59:26"
"Saintgermain","Thick Spider's Silk","ffffffff"," 1","White","1","https://classicdb.ch/?item=4337","2017.09.22","loot","14:59:26"
"Saintgermain","Immature Venom Sac","ffffffff"," 5","White","1","https://classicdb.ch/?item=12586","2017.09.22","loot","14:59:26"
"Lysiah","Shadow Silk","ffffffff"," 1","White","1","https://classicdb.ch/?item=10285","2017.09.22","loot","14:59:29"
"Lysiah","Thick Spider's Silk","ffffffff"," 1","White","1","https://classicdb.ch/?item=4337","2017.09.22","loot","14:59:29"
"Rixie","Dripping Spider Mandible","ff9d9d9d"," 4","Grey","0","https://classicdb.ch/?item=4585","2017.09.22","loot","14:59:31"
"Rixie","Thick Spider's Silk","ffffffff"," 4","White","1","https://classicdb.ch/?item=4337","2017.09.22","loot","14:59:31"
"Rixie","Immature Venom Sac","ffffffff"," 9","White","1","https://classicdb.ch/?item=12586","2017.09.22","loot","14:59:31"
"Rixie","White Spider Meat","ffffffff"," 4","White","1","https://classicdb.ch/?item=12205","2017.09.22","loot","14:59:33"
"Rixie","Shadow Silk","ffffffff"," 1","White","1","https://classicdb.ch/?item=10285","2017.09.22","loot","14:59:33"
"Saintgermain","White Spider Meat","ffffffff"," 1","White","1","https://classicdb.ch/?item=12205","2017.09.22","loot","14:59:34"
"Zamocnik","Shadow Silk","ffffffff"," 1","White","1","https://classicdb.ch/?item=10285","2017.09.22","loot","15:00:34"
"Shargul","Dripping Spider Mandible","ff9d9d9d"," 3","Grey","0","https://classicdb.ch/?item=4585","2017.09.22","loot","15:00:46"
"Shargul","Immature Venom Sac","ffffffff"," 4","White","1","https://classicdb.ch/?item=12586","2017.09.22","loot","15:00:47"
"Zamocnik","Thick Spider's Silk","ffffffff"," 1","White","1","https://classicdb.ch/?item=4337","2017.09.22","loot","15:00:47"
"Themayor","Thick Spider's Silk","ffffffff"," 1","White","1","https://classicdb.ch/?item=4337","2017.09.22","loot","15:01:29"
"Shargul","Hard Spider Leg Tip","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=1074","2017.09.22","loot","15:01:34"
"Rixie","Hard Spider Leg Tip","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=1074","2017.09.22","loot","15:01:48"
"Themayor","Shadow Silk","ffffffff"," 1","White","1","https://classicdb.ch/?item=10285","2017.09.22","loot","15:01:50"
"Themayor","Hard Spider Leg Tip","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=1074","2017.09.22","loot","15:01:50"
"Shargul","Thick Spider's Silk","ffffffff"," 1","White","1","https://classicdb.ch/?item=4337","2017.09.22","loot","15:02:43"
"Shargul","Ironweb Spider Silk","ffffffff"," 2","White","1","https://classicdb.ch/?item=14227","2017.09.22","loot","15:02:43"
"Zamocnik","Ironweb Spider Silk","ffffffff"," 1","White","1","https://classicdb.ch/?item=14227","2017.09.22","loot","15:02:43"
"Shargul","White Spider Meat","ffffffff"," 1","White","1","https://classicdb.ch/?item=12205","2017.09.22","loot","15:02:44"
"Themayor","Huge Venom Sac","ffffffff"," 1","White","1","https://classicdb.ch/?item=19441","2017.09.22","loot","15:02:45"
"Rixie","Roasted Quail","ffffffff"," 3","White","1","https://classicdb.ch/?item=8952","2017.09.22","loot","15:06:20"
"Rixie","Morning Glory Dew","ffffffff"," 1","White","1","https://classicdb.ch/?item=8766","2017.09.22","loot","15:06:20"
"Zamocnik","Alterac Swiss","ffffffff"," 1","White","1","https://classicdb.ch/?item=8932","2017.09.22","loot","15:06:22"
"Zamocnik","Morning Glory Dew","ffffffff"," 1","White","1","https://classicdb.ch/?item=8766","2017.09.22","loot","15:06:22"
"Lysiah","Silk Cloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=4306","2017.09.22","loot","15:06:32"
"Lysiah","Homemade Cherry Pie","ffffffff"," 1","White","1","https://classicdb.ch/?item=8950","2017.09.22","loot","15:06:32"
"Lysiah","Morning Glory Dew","ffffffff"," 1","White","1","https://classicdb.ch/?item=8766","2017.09.22","loot","15:06:33"
"Lysiah","Mystery Meat","ffffffff"," 1","White","1","https://classicdb.ch/?item=12037","2017.09.22","loot","15:06:42"
"Lysiah","Large Scorpid Claw","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=19934","2017.09.22","loot","15:06:42"
"Shargul","Mystery Meat","ffffffff"," 2","White","1","https://classicdb.ch/?item=12037","2017.09.22","loot","15:06:59"
"Rixie","Thick Furry Mane","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4583","2017.09.22","loot","15:07:00"
"Rixie","Red Wolf Meat","ffffffff"," 1","White","1","https://classicdb.ch/?item=12203","2017.09.22","loot","15:07:00"
"Lysiah","Tender Wolf Meat","ffffffff"," 3","White","1","https://classicdb.ch/?item=12208","2017.09.22","loot","15:07:03"
"Saintgermain","Unadorned Seal of Ascension","ffffffff"," 1","White","1","https://classicdb.ch/?item=12219","2017.09.22","loot","15:08:21"
"Zamocnik","Thick Leather Belt","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3961","2017.09.22","loot","15:08:27"
"Hupiukko","Red Wolf Meat","ffffffff"," 1","White","1","https://classicdb.ch/?item=12203","2017.09.22","loot","15:09:20"
"Shargul","Thick Furry Mane","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4583","2017.09.22","loot","15:10:39"
"Remeraz","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.09.22","loot","15:12:01"
"Rixie","Thick Leather Shoulderpads","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3967","2017.09.22","loot","15:12:23"
"Lysiah","Red Wolf Meat","ffffffff"," 1","White","1","https://classicdb.ch/?item=12203","2017.09.22","loot","15:12:25"
"Saintgermain","Thick Furry Mane","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4583","2017.09.22","loot","15:12:34"
"Saintgermain","Red Wolf Meat","ffffffff"," 1","White","1","https://classicdb.ch/?item=12203","2017.09.22","loot","15:12:34"
"Rixie","Silk Cloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=4306","2017.09.22","loot","15:12:57"
"Shargul","Huge Venom Sac","ffffffff"," 1","White","1","https://classicdb.ch/?item=19441","2017.09.22","loot","15:14:12"
"Rixie","Large Scorpid Claw","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=19934","2017.09.22","loot","15:14:16"
"Themayor","Mystery Meat","ffffffff"," 1","White","1","https://classicdb.ch/?item=12037","2017.09.22","loot","15:14:17"
"Zamocnik","Mystery Meat","ffffffff"," 1","White","1","https://classicdb.ch/?item=12037","2017.09.22","loot","15:14:17"
"Zamocnik","Large Scorpid Claw","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=19934","2017.09.22","loot","15:14:17"
"Zamocnik","Glowing Scorpid Blood","ffffffff"," 1","White","1","https://classicdb.ch/?item=19933","2017.09.22","loot","15:14:17"
"Themayor","Scroll of Stamina IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10307","2017.09.22","loot","15:15:13"
"Lysiah","Scroll of Spirit IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10306","2017.09.22","loot","15:16:50"
"Themayor","Stout War Staff","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=13823","2017.09.22","loot","15:16:51"
"Zamocnik","General Drakkisath's Command","ffffffff"," 1","White","1","https://classicdb.ch/?item=12780","2017.09.22","loot","15:18:41"
"Themayor","General Drakkisath's Command","ffffffff"," 1","White","1","https://classicdb.ch/?item=12780","2017.09.22","loot","15:18:43"
"Raitr","General Drakkisath's Command","ffffffff"," 1","White","1","https://classicdb.ch/?item=12780","2017.09.22","loot","15:18:58"
"Shargul","General Drakkisath's Command","ffffffff"," 1","White","1","https://classicdb.ch/?item=12780","2017.09.22","loot","15:19:04"
"Rixie","General Drakkisath's Command","ffffffff"," 1","White","1","https://classicdb.ch/?item=12780","2017.09.22","loot","15:19:04"
"Amdog","Light Plate Chestpiece","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=8080","2017.09.20","loot","12:53:57"
"Rorcx","Rugged Leather","ffffffff"," 9","White","1","https://classicdb.ch/?item=8170","2017.09.20","loot","12:55:51"
"Falassion","Runecloth","ffffffff"," 5","White","1","https://classicdb.ch/?item=14047","2017.09.20","loot","13:03:50"
"Raitr","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.09.20","loot","13:03:56"
"Gafftroll","Crochet Pants","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3941","2017.09.20","loot","13:05:14"
"Sodanickel","Morning Glory Dew","ffffffff"," 1","White","1","https://classicdb.ch/?item=8766","2017.09.20","loot","13:06:18"
"Pyumanou","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.09.20","loot","13:06:26"
"Falassion","Crochet Hat","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=8749","2017.09.20","loot","13:06:57"
"Rorcx","Worn Dragonscale","ffffffff"," 2","White","1","https://classicdb.ch/?item=8165","2017.09.20","loot","13:07:02"
"Rorcx","Thick Leather","ffffffff"," 2","White","1","https://classicdb.ch/?item=4304","2017.09.20","loot","13:11:16"
"Gafftroll","Morning Glory Dew","ffffffff"," 1","White","1","https://classicdb.ch/?item=8766","2017.09.20","loot","13:16:23"
"Rorcx","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.09.20","loot","13:18:33"
"Falassion","Rugged Leather","ffffffff"," 6","White","1","https://classicdb.ch/?item=8170","2017.09.20","loot","13:18:36"
"Themayor","Morning Glory Dew","ffffffff"," 1","White","1","https://classicdb.ch/?item=8766","2017.09.20","loot","13:19:05"
"Gafftroll","Crochet Boots","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3937","2017.09.20","loot","13:21:58"
"Rorcx","Black Dragonscale","ffffffff"," 5","White","1","https://classicdb.ch/?item=15416","2017.09.20","loot","13:22:31"
"Themayor","Thick Leather Pants","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3966","2017.09.20","loot","13:23:52"
"Themayor","Thick Leather Bracers","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3963","2017.09.20","loot","13:25:39"
"Themayor","Primed Musket","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=13825","2017.09.20","loot","13:25:39"
"Sodanickel","Ripped Wing Webbing","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4460","2017.09.20","loot","13:25:54"
"Falassion","Green Dragonscale","ffffffff"," 2","White","1","https://classicdb.ch/?item=15412","2017.09.20","loot","13:31:59"
"Falassion","Black Dragonscale","ffffffff"," 2","White","1","https://classicdb.ch/?item=15416","2017.09.20","loot","13:31:59"
"Falassion","Red Dragonscale","ffffffff"," 1","White","1","https://classicdb.ch/?item=15414","2017.09.20","loot","13:31:59"
"Falassion","Blue Dragonscale","ffffffff"," 1","White","1","https://classicdb.ch/?item=15415","2017.09.20","loot","13:31:59"
"Falassion","Wicked Claw","ffffffff"," 1","White","1","https://classicdb.ch/?item=8146","2017.09.20","loot","13:32:26"
"Falassion","Ripped Wing Webbing","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4460","2017.09.20","loot","13:32:26"
"Themayor","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.09.20","loot","13:33:09"
"Rorcx","Major Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13446","2017.09.20","loot","13:33:10"
"Lysiah","Thick Leather Boots","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3962","2017.09.20","loot","13:34:18"
"Gafftroll","Crochet Hat","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=8749","2017.09.20","loot","13:38:19"
"Amdog","Runecloth","ffffffff"," 2","White","1","https://classicdb.ch/?item=14047","2017.09.20","loot","13:46:05"
"Healsumaybe","Blackhand's Command","ffffffff"," 1","White","1","https://classicdb.ch/?item=18987","2017.09.20","loot","13:46:05"
"Raitr","Blackhand's Command","ffffffff"," 1","White","1","https://classicdb.ch/?item=18987","2017.09.20","loot","13:46:06"
"Amdog","Whetted Claymore","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4018","2017.09.20","loot","13:46:06"
"Sodanickel","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.09.20","loot","13:51:11"
"Lysiah","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.09.20","loot","13:55:53"
"Healsumaybe","Blood of the Black Dragon Champion","ffffffff"," 1","White","1","https://classicdb.ch/?item=16663","2017.09.20","loot","13:58:10"
"Raitr","Blood of the Black Dragon Champion","ffffffff"," 1","White","1","https://classicdb.ch/?item=16663","2017.09.20","loot","13:58:24"
"Signey","Rugged Leather","ffffffff"," 24","White","1","https://classicdb.ch/?item=8170","2018.05.09","loot","13:45:56"
"Signey","Black Dragonscale","ffffffff"," 15","White","1","https://classicdb.ch/?item=15416","2018.05.09","loot","13:46:27"
"Falassion","Runecloth","ffffffff"," 2","White","1","https://classicdb.ch/?item=14047","2018.05.09","loot","13:46:35"
"Sodanickel","Overlinked Chain Boots","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4001","2018.05.09","loot","13:46:58"
"Signey","Deflecting Tower","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3987","2018.05.09","loot","13:47:04"
"Zaldre","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2018.05.09","loot","13:47:31"
"Potious","Major Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13446","2018.05.09","loot","13:48:26"
"Potious","Roasted Quail","ffffffff"," 2","White","1","https://classicdb.ch/?item=8952","2018.05.09","loot","13:48:52"
"Sodanickel","Runecloth","ffffffff"," 3","White","1","https://classicdb.ch/?item=14047","2018.05.09","loot","13:50:27"
"Signey","Runecloth","ffffffff"," 2","White","1","https://classicdb.ch/?item=14047","2018.05.09","loot","13:51:48"
"Signey","Roasted Quail","ffffffff"," 3","White","1","https://classicdb.ch/?item=8952","2018.05.09","loot","13:51:49"
